,open,high,low,close,vwap,volume,count
1549238400,14.35,14.677,13.249,13.473,13.987,5243.48173035,413.0
1549324800,13.473,13.865,12.969,13.29,13.355,3288.00236677,252.0
1549411200,13.29,13.69,12.731,12.731,13.092,2573.249115,323.0
1549497600,12.731,13.212,12.678,12.962,12.895,1921.94248462,214.0
1549584000,12.962,14.349,12.744,13.653,13.738,3187.63573383,195.0
1549670400,13.653,13.988,13.449,13.449,13.719,3784.51988881,171.0
1549756800,13.449,13.706,13.252,13.518,13.424,598.68096352,78.0
1549843200,13.518,13.518,13.057,13.365,13.249,739.1973945,74.0
1549929600,13.424,14.48,13.2,13.603,13.617,1017.68355101,140.0
1550016000,13.603,13.603,13.288,13.288,13.43,343.09633248,57.0
1550102400,13.288,13.6,13.232,13.309,13.297,1055.3509592,65.0
1550188800,13.309,13.472,13.218,13.29,13.341,336.53029419,56.0
1550275200,13.29,13.378,13.29,13.347,13.342,226.76100137,33.0
1550361600,13.347,13.7,13.281,13.591,13.496,918.10338024,99.0
1550448000,13.591,14.409,13.526,14.113,13.988,1625.53016265,186.0
1550534400,14.113,14.546,13.8,13.82,14.073,1237.46442252,108.0
1550620800,13.82,14.117,13.625,13.972,13.839,849.2217014,101.0
1550707200,13.972,13.998,13.507,13.507,13.65,1426.74179278,104.0
1550793600,13.507,13.783,13.507,13.745,13.63,456.62346831,42.0
1550880000,13.745,14.319,13.655,14.192,13.931,1362.96316483,116.0
1550966400,14.192,14.456,12.536,12.558,12.956,6991.42379712,488.0
1551052800,12.558,13.163,12.5,12.974,12.884,1117.59815842,130.0
1551139200,12.974,12.975,12.677,12.785,12.821,478.83095423,66.0
1551225600,12.785,12.885,12.329,12.636,12.578,1170.66201655,174.0
1551312000,12.636,12.724,12.356,12.422,12.47,701.12845278,108.0
1551398400,12.422,12.846,12.38,12.589,12.701,498.06816284,87.0
1551484800,12.589,12.669,12.372,12.504,12.51,409.89862869,74.0
1551571200,12.504,13.451,12.449,12.654,12.857,813.94174133,130.0
1551657600,12.654,12.659,11.82,12.143,12.109,1983.9501016,221.0
1551744000,12.143,12.757,12.061,12.536,12.434,1392.46601822,165.0
1551830400,12.536,12.638,12.304,12.503,12.492,1475.13607052,173.0
1551916800,12.503,13.066,12.362,12.777,12.606,1327.64591063,195.0
1552003200,12.777,13.035,12.461,12.608,12.789,979.38028563,132.0
1552089600,12.608,13.27,12.608,12.952,13.053,636.93957073,98.0
